sentence1,sentence2,label
He was vaguely aware of unfamiliar surroundings.,The surroundings were unfamiliar to him.,2
"Takin' a quirt to th' kid, eh?"" Kells' voice slid up the scale.",Kells' voice could not be heard.,1
Farmer Raikes has got a very pretty young wife. ,Farmer Raikes loved his wife dearly. ,0
It was all stars and the sky was just getting sort of almost gray.,"It was stars as far as the eye could see, with the sky just starting to turn gray.",0
Thorn looked at the pistol in Jon's hand and then up to Jon's cold blue eyes.,Jon was holding a pistol as Thorn looked into his eyes. ,2
"Then, quick as a flash, Tuppence jerked the glass upward as hard as she could.",Tuppence was defending herself with a piece of glass.,0
"Dr. Hall came next, and he was followed by the American Ambassador.",The American Ambassador came after Dr. Hall and continued to the parlor.,0
"I've told Mary to keep them apart if she can. 62 ""Will she be able to do so?""",Mary's been told to keep them together; a task which seems to be well within her capabilities. ,1
"We might have guessed… .""",We couldn't have guessed that would happen.,1
"A light cloak, the color of sand, hung over his shoulders.",He cloak was sandy from being in the desert.,0
"Is that right?""",I know for sure that it's wrong. ,1
"Adrin bent over, hand on his hip like an old man.",Adrin was in pain.,0
"Well, I'm damned! he said.",He was sueperised so he said I'm damned. ,0
"The prisoner is at the bar, gentlemen."" The German was seated once more behind the table.","The prisoner is by the bar, gentlemen. The German was seated.",2
"What do you think I mean? parried Tommy, searching desperately in his own mind.","What do you think I mean? Tommy warded him off, to give himself time to think.",2
Her eyes dilated with terror.,Her eyes grew bigger with fear.,2
His hat rolled off.,His hat fell off his head.,0
All the remaining seventeen of the crew were dead and their ashes were to be left on a strange planet.,All seventeen members of the crew were found alive and well.,1
People like me.,People always hate me.,1
"No, sir, I'm afraid I didn't.","No, I did not sign that pledge, Sir.",0
"The blood in his arteries seemed to bubble and boil, though that must have been an illusion.",It felt as if the blood in his body was boiling.,2
Understand? ,Do you understand the consequences? ,0
Mr. Wells told me as we were going upstairs.,Mr Wells went downstairs.,1
"I made my way to the front of the train, occasionally stumbling as the whole thing juddered.",The journey through to the front of the train was long and hard.,0
Who thought I was dead? demanded Tommy.,"Who thought that I would make it, asked Tommy.",1
They stole the light of Thorn's torch instead reflecting only the light of the blood moon overhead.,It was a full moon.,0
Jon barely managed to draw his off-hand dagger and parry the blow.,Jon is in a fight.,2
How do you know that you are not a puppet for a young girl?,How do you know a girl isn't controlling you?,2
"'It's my job to make sure things go smoothly,' she replied.",She wore a black hat and spoke in a strange accent.,0
He slipped silently along to it.,He stumbled loudly to it.,1
The Sticks pay attention to everyone.,The Sticks make a record of everything everyone does.,0
"Some one with a good deal of intelligence, remarked Poirot dryly. ",Poirot was often ironic in his remarks.,0
" ""A book!""Muller's craggy features mirrored astonishment.","""A dog!"" Muller's smooth features mirrored happiness.",1
 The girl nodded in the soft glow coming from Dave's chest.,"The glow was green in hue, like the color of grass in the morning.",0
The man pointed and spoke.,The man gestured and made noise. ,2
"That is so, is it not?"" This was news to me and glancing sideways at Poirot, I fancied that it was news to him as well. ",I figured he already knew.,1
So have I.,I haven't.,1
"We have to go, said Jon.",Jon said they should all stay for a week.,1
'Mr Franklin- Ben. Can I call you Ben?',He is usually more formal.,0
His legal instincts are too strong.,His legal instincts were not strong enough for the task at hand. ,1
"Dave Hanson, you never died!","Dave Hanson, I thought you were dead!",0
Such maneuvers can mean only one thing stolen animals are being gathered for a run to the border.,These maneuvers indicate that animals that have been stolen are being grouped together for a run to the border.,2
"But then they called in th' army, an' we had to ride for it.",The army men rode after us for a while but couldn't catch up.,0
"As the train at length drew slowly into Charing Cross, Jane Finn sat up with a start.","As the train halted at Charing Cross, Jane came to life.",2
"I am absolutely certain that it would be a woman, and a good-looking one, replied Tuppence calmly.","I am sure that the woman should be attractive, Tuppence said.",2
"He would direct their attention to the fact that the evidence against Mr. Lawrence Cavendish was quite as strong, if not stronger than that against his brother. ",Cavendish was completely innocent with no evidence against him.,1
"Ah, but you don't know Flossie.",You do not know about Flossie.,2
On the stroke of eleven she plunged into the recesses of the building.,She entered the building at eleven o'clock Greenwich Mean Time. ,0
"I don't remember, sir. ",I'm suffering from amnesia.,0
" XIII  The Merchant said, ""Will we be taking off soon?""","Are we leaving soon?, the Merchant asked.",2
The black gelding had made the trip north before and wouldn't panic at Heaven's Highway.,The black gelding wasn't going to panic at Heaven's Highway. ,2
"Not against this, said Ca'daan shaking his head.",Ca'daan showed that he was opposed to the idea.,0
Adrin found those few more.,Adrin found a few more of those.,2
"Drew commented on that, and Nye answered: ""Old Man knows what's he's doin'.","Nye responded, ""Old Man is totally in the dark here. ",1
"They will not go against it."" Again the Russian's fingers drummed on the table.",The Russian's fingers made a tapping noise.,2
"Get on, you blundering slacker.","Keep on moving, you good for nothing lazy person.",2
"Luckily for Mr. Inglethorp, he had been able to produce an unimpeachable alibi. ","Inglethorp was a shrewd man, with lying being one of his specialties.",0
"Alfred, darling, Mr. Hastings, my husband."" I looked with some curiosity at ""Alfred darling"". ",Mr. Hastings was not married. ,1
